YEAR,MO,DY,HR,T2M,PRECTOTCORR,QV2M,PS,WS2M,WD2M,WS10M,WD10M,RH2M,T2MWET,T2MDEW,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,TOA_SW_DWN
2023,8,25,21,22.1,0.05,16.48,100.13,1.22,186.26,2.27,185.14,98.69,22,21.9,0,0,0,0,0,0
2023,8,25,22,21.8,0.05,16.36,100.11,0.99,192.72,1.94,192.35,99.69,21.77,21.76,0,0,0,0,0,0
2023,8,25,23,21.52,0.06,16.17,100.1,0.91,201.07,1.86,202.69,100,21.57,21.61,0,0,0,0,0,0
2023,8,26,0,21.33,0.11,16.05,100.07,0.84,210.6,1.8,213.69,100,21.39,21.46,0,0,0,0,0,0
2023,8,26,1,21.23,0.14,15.93,100.04,0.72,224.56,1.65,228.84,100,21.28,21.34,0,0,0,0,0,0
2023,8,26,2,21.1,0.17,15.75,100.01,0.65,240.68,1.52,245.8,100,21.13,21.16,0,0,0,0,0,0
2023,8,26,3,21.05,0.2,15.62,99.99,0.68,260.11,1.59,266.62,99.56,21.02,21,0,0,0,0,0,0
2023,8,26,4,21.23,0.24,15.69,100,0.59,281.46,1.47,293.56,98.88,21.14,21.06,0,0,0,0,0,0
2023,8,26,5,21.37,0.23,15.69,100.03,0.58,307.33,1.63,320.44,98.12,21.23,21.08,0.02,0.06,0.05,0.19,0.05,0.21
2023,8,26,6,21.92,0.18,15.93,100.09,0.85,320.6,1.94,331.68,96.38,21.62,21.33,0.17,0.27,0.46,0.32,0.2,1.09
2023,8,26,7,22.56,0.33,16.05,100.13,1.29,340.25,2.6,345.05,93.38,22.01,21.44,0.83,0.6,1.09,0.38,0.44,1.99
2023,8,26,8,23.62,0.11,15.81,100.15,1.52,357.65,3.07,359.27,86.38,22.4,21.2,2.1,0.97,1.79,0.53,0.66,2.79
2023,8,26,9,25.56,0.02,15.01,100.17,1.53,9.41,3.04,7.98,73.25,22.98,20.4,5,2.05,2.35,1.75,0.8,3.44
2023,8,26,10,27.36,0.01,14.34,100.16,1.34,11.44,2.64,6.12,62.88,23.5,19.64,6.98,2.44,2.75,1.93,0.87,3.89
2023,8,26,11,28.57,0.01,13.85,100.13,1.09,6.16,2.18,358.36,56.56,23.82,19.08,8.52,2.78,3,2.6,0.55,4.12
2023,8,26,12,29.26,0,13.49,100.08,0.9,357.51,1.86,348.36,52.94,23.94,18.64,8.5,2.77,2.99,2.59,0.56,4.1
2023,8,26,13,29.55,0,13.18,100.04,0.79,348.58,1.7,339.81,50.75,23.9,18.25,7.58,2.75,2.77,2.88,0.45,3.84
2023,8,26,14,29.54,0,12.94,100.01,0.76,342.12,1.7,335.56,49.94,23.77,18.01,5,2.16,2.37,2.4,0.48,3.36
2023,8,26,15,29.3,0.01,12.94,100.01,0.79,341.57,1.79,337.13,50.56,23.64,17.99,2.75,1.65,1.81,2.11,0.47,2.68
2023,8,26,16,28.65,0.02,13.18,100.02,0.79,345.14,1.81,342.11,53.62,23.5,18.34,1.05,1.04,1.15,1.73,0.37,1.86
2023,8,26,17,27.2,0.02,13.98,100.05,0.74,353.33,1.65,351.3,61.69,23.2,19.2,0.17,0.48,0.48,1.29,0.22,0.96
2023,8,26,18,24.43,0.05,14.47,100.09,0.68,6.63,1.76,4.85,75.25,22.11,19.78,0,0.04,0.03,0.21,0.04,0.13
2023,8,26,19,23.02,0.08,14.04,100.16,0.69,20.48,1.9,17.47,79.44,21.16,19.31,0,0,0,0,0,0
2023,8,26,20,22.28,0.1,13.98,100.21,0.65,29.66,1.79,26.12,82.94,20.77,19.26,0,0,0,0,0,0
2023,8,26,21,21.7,0.11,13.98,100.22,0.71,28.26,1.88,24.86,85.94,20.48,19.27,0,0,0,0,0,0
2023,8,26,22,21.14,0.09,13.85,100.22,0.81,19.65,2.05,16.36,88.19,20.14,19.13,0,0,0,0,0,0
2023,8,26,23,20.61,0.05,13.73,100.2,0.9,8.48,2.16,5.61,90.44,19.81,19.01,0,0,0,0,0,0
2023,8,27,0,20.03,0.03,13.67,100.19,0.97,355.39,2.25,352.83,93.12,19.48,18.92,0,0,0,0,0,0
2023,8,27,1,19.71,0.03,13.61,100.21,1.14,344.92,2.42,343.09,94.5,19.26,18.82,0,0,0,0,0,0
2023,8,27,2,19.31,0.03,13.37,100.25,1.22,343.19,2.48,341.79,95.5,18.96,18.6,0,0,0,0,0,0
2023,8,27,3,18.77,0.02,13.12,100.29,1.06,345.56,2.31,342.91,96.94,18.53,18.29,0,0,0,0,0,0
2023,8,27,4,18.26,0.03,12.82,100.33,1.07,348.2,2.36,345.6,98,18.1,17.94,0,0,0,0,0,0
2023,8,27,5,18.12,0.03,12.63,100.38,1.24,352.02,2.59,350.08,97.12,17.9,17.68,0.02,0.07,0.06,0.3,0.06,0.2
2023,8,27,6,19.16,0.01,12.7,100.41,1.54,358.55,2.91,355.85,91.5,18.46,17.76,0.23,0.53,0.51,1.11,0.28,1.08
2023,8,27,7,21.05,0,12.57,100.45,1.66,12.47,3.17,10.65,80.56,19.33,17.61,1.33,1.31,1.29,2.46,0.29,1.98
2023,8,27,8,23.35,0,12.08,100.46,1.6,16.41,3.09,14.04,67.62,20.19,17.02,3.25,1.96,1.95,2.83,0.32,2.78
2023,8,27,9,25.1,0,11.84,100.46,1.48,12.2,2.89,9.64,59.44,20.88,16.66,5.62,2.5,2.5,3.07,0.31,3.43
2023,8,27,10,26.33,0,11.72,100.44,1.29,8.38,2.62,5.3,54.81,21.44,16.54,7.85,2.89,2.9,3.23,0.28,3.88
2023,8,27,11,27.23,0,11.72,100.41,1.1,4.9,2.33,1.15,52,21.88,16.52,8.52,2.99,3.02,3,0.43,4.1
2023,8,27,12,27.87,0,11.72,100.39,0.95,2.35,2.09,358.28,50.06,22.19,16.51,8.73,3,3.05,3.09,0.37,4.08
2023,8,27,13,28.22,0,11.72,100.37,0.82,3.27,1.84,358.3,48.94,22.36,16.5,7.23,2.71,2.83,2.78,0.5,3.82
2023,8,27,14,28.26,0,11.66,100.36,0.69,8.5,1.62,1.11,48.69,22.35,16.44,4.95,2.27,2.41,2.68,0.41,3.34
2023,8,27,15,28.01,0,11.72,100.37,0.58,19.65,1.4,7.99,49.5,22.25,16.48,2.7,1.69,1.84,2.07,0.54,2.66
2023,8,27,16,27.53,0,11.9,100.4,0.5,36.16,1.23,19.36,51.81,22.15,16.76,1,1.06,1.17,1.75,0.39,1.84
2023,8,27,17,26.19,0,12.45,100.44,0.43,56.89,1.01,37.49,58.69,21.82,17.44,0.15,0.42,0.48,1.11,0.2,0.93
2023,8,27,18,23.65,0,13.18,100.48,0.45,75,1.05,64.39,72.38,21.03,18.4,0,0.04,0.03,0.18,0.04,0.11
2023,8,27,19,22.35,0,13,100.55,0.55,95.71,1.23,88.19,77.19,20.27,18.19,0,0,0,0,0,0
2023,8,27,20,21.52,0.01,13.06,100.6,0.68,117.15,1.4,108.54,81.44,19.87,18.23,0,0,0,0,0,0
2023,8,27,21,20.84,0.01,13.24,100.63,0.74,132.85,1.42,125.61,86.38,19.67,18.5,0,0,0,0,0,0
2023,8,27,22,20.26,0.01,13.43,100.65,0.76,144.19,1.44,138.52,90.62,19.48,18.68,0,0,0,0,0,0
2023,8,27,23,19.78,0.01,13.49,100.67,0.75,145.98,1.39,141.14,94,19.29,18.79,0,0,0,0,0,0
2023,8,28,0,19.55,0,13.55,100.66,0.72,137.19,1.27,131.52,95.81,19.21,18.87,0,0,0,0,0,0
2023,8,28,1,19.38,0.01,13.55,100.64,0.73,120.96,1.23,115.59,96.62,19.12,18.84,0,0,0,0,0,0
2023,8,28,2,19.2,0.01,13.49,100.65,0.74,106.53,1.27,101.73,97.31,18.99,18.77,0,0,0,0,0,0
2023,8,28,3,19.12,0.01,13.49,100.7,0.72,99.97,1.19,95.64,97.56,18.94,18.74,0,0,0,0,0,0
2023,8,28,4,19.04,0.01,13.43,100.76,0.72,96.27,1.19,93.39,97.94,18.87,18.7,0,0,0,0,0,0
2023,8,28,5,18.93,0.01,13.43,100.79,0.76,94.13,1.41,91.27,98.69,18.83,18.72,0.02,0.06,0.05,0.18,0.06,0.19
2023,8,28,6,20.58,0.01,13.79,100.82,1.01,96.24,1.8,97.25,91.62,19.87,19.18,0.1,0.18,0.51,0.2,0.14,1.07
2023,8,28,7,22.06,0,13.49,100.84,1.21,101.89,2.12,107.16,81.62,20.42,18.78,0.7,0.49,1.18,0.22,0.4,1.97
2023,8,28,8,23.27,0,13.18,100.85,1.37,102.21,2.41,107.96,74.31,20.87,18.46,1.75,0.8,1.87,0.31,0.62,2.77
2023,8,28,9,24.24,0.01,13.12,100.86,1.5,105.41,2.7,111.96,69.62,21.3,18.36,3.27,1.13,2.42,0.43,0.82,3.42
2023,8,28,10,24.81,0.01,13.06,100.84,1.61,110.2,2.98,117.51,67.12,21.56,18.32,4,1.22,2.81,0.48,0.83,3.87
2023,8,28,11,25.07,0.01,13,100.83,1.67,115.73,3.2,123.34,65.75,21.65,18.23,4.52,1.49,2.89,0.48,1.08,4.09
2023,8,28,12,25.01,0.01,12.94,100.82,1.69,120.01,3.32,127.84,65.5,21.57,18.12,4.58,1.49,2.88,0.49,1.08,4.07
2023,8,28,13,24.79,0.01,12.82,100.8,1.67,123.91,3.32,131.76,65.88,21.4,18.01,4.55,1.54,2.66,0.48,1.16,3.81
2023,8,28,14,24.3,0,12.76,100.79,1.62,127.53,3.22,134.8,67.44,21.12,17.92,2.8,1.01,2.25,0.32,0.79,3.32
2023,8,28,15,23.65,0,12.7,100.78,1.54,129.66,3.05,136.45,69.94,20.76,17.87,1.33,0.64,1.69,0.21,0.52,2.64
2023,8,28,16,22.89,0,12.76,100.78,1.45,132.81,2.86,138.33,73.31,20.4,17.9,0.55,0.43,1.04,0.19,0.36,1.82
2023,8,28,17,22.02,0,12.88,100.77,1.3,132.81,2.54,137.87,78.06,20.03,18.05,0.08,0.18,0.4,0.13,0.15,0.91
2023,8,28,18,20.87,0,13.12,100.77,0.98,126.6,1.94,131.4,85.62,19.63,18.39,0,0.02,0.02,0.04,0.02,0.1
2023,8,28,19,20.15,0,13.31,100.8,0.94,118.69,1.87,123.09,90.69,19.38,18.61,0,0,0,0,0,0
2023,8,28,20,19.76,0.01,13.43,100.81,0.93,113.33,1.88,117.74,93.69,19.24,18.73,0,0,0,0,0,0
2023,8,28,21,19.35,0.01,13.49,100.81,0.89,110.03,1.87,114.21,96.56,19.08,18.81,0,0,0,0,0,0
2023,8,28,22,18.98,0.01,13.49,100.79,0.86,106.45,1.82,110.3,98.94,18.9,18.83,0,0,0,0,0,0
2023,8,28,23,18.65,0,13.49,100.78,0.83,103.64,1.79,107.49,100,18.71,18.78,0,0,0,0,0,0
2023,8,29,0,18.31,0,13.43,100.75,0.84,100.78,1.84,104.27,100,18.51,18.69,0,0,0,0,0,0
2023,8,29,1,18.19,0,13.37,100.72,0.86,96.8,1.87,100.37,100,18.41,18.63,0,0,0,0,0,0
2023,8,29,2,18.07,0,13.31,100.68,0.88,94.09,1.9,97.1,100,18.33,18.59,0,0,0,0,0,0
2023,8,29,3,17.95,0,13.31,100.68,0.9,96.51,1.94,98.78,100,18.25,18.55,0,0,0,0,0,0
2023,8,29,4,17.81,0,13.24,100.68,0.87,102.42,1.95,103.7,100,18.16,18.51,0,0,0,0,0,0
2023,8,29,5,17.94,0,13.24,100.69,0.86,100.49,1.89,101.45,100,18.23,18.51,0.02,0.06,0.05,0.17,0.05,0.18
2023,8,29,6,20.31,0.01,13.67,100.69,1.14,92.35,2.18,93.69,92.06,19.65,19,0.12,0.19,0.5,0.21,0.14,1.05
2023,8,29,7,21.95,0.01,13.18,100.67,1.17,94.22,2.11,95.73,80.25,20.18,18.4,0.67,0.41,1.17,0.18,0.33,1.95
2023,8,29,8,23.65,0,12.57,100.64,1.19,100.94,2.15,103.43,69,20.65,17.64,1.9,0.81,1.84,0.34,0.61,2.76
2023,8,29,9,25.23,0,12.33,100.59,1.27,107.54,2.35,111.2,61.5,21.27,17.31,3.77,1.19,2.4,0.45,0.87,3.4
2023,8,29,10,26.42,0.02,12.51,100.54,1.26,113.39,2.46,118.03,58.31,22.01,17.61,4.5,1.31,2.79,0.9,0.59,3.86
2023,8,29,11,27.21,0.05,12.88,100.49,1.24,116.57,2.52,121.82,57.19,22.62,18.02,6.08,1.78,2.97,0.6,1.27,4.08
2023,8,29,12,27.63,0.08,13.18,100.43,1.24,118.5,2.56,124.66,57.12,23.01,18.4,5.48,1.62,2.96,0.83,0.92,4.06
2023,8,29,13,27.63,0.11,13.55,100.38,1.21,121.85,2.5,128.52,58.5,23.2,18.76,4.75,1.39,2.74,0.79,0.76,3.79
2023,8,29,14,27.38,0.12,13.85,100.33,1.13,123.69,2.34,131.35,60.69,23.26,19.13,3.92,1.36,2.33,0.84,0.78,3.3
2023,8,29,15,26.7,0.11,14.22,100.27,1.06,122.63,2.17,130.18,64.81,23.12,19.55,1.83,0.82,1.76,0.43,0.58,2.63
2023,8,29,16,25.94,0.09,14.53,100.22,1.06,120.17,2.1,127,69.25,22.92,19.9,0.7,0.54,1.1,0.68,0.29,1.8
2023,8,29,17,24.94,0.06,14.71,100.19,1.03,120.07,1.99,125.75,74.44,22.52,20.09,0.12,0.22,0.43,0.24,0.18,0.89
2023,8,29,18,23.17,0.04,14.95,100.17,0.82,123.39,1.66,129.08,83.88,21.75,20.33,0,0.03,0.02,0.05,0.03,0.09
2023,8,29,19,22.37,0.04,14.83,100.18,0.92,123.96,1.83,129.62,87.56,21.3,20.23,0,0,0,0,0,0
2023,8,29,20,21.85,0.08,14.89,100.18,0.85,123.4,1.7,129.4,90.81,21.08,20.32,0,0,0,0,0,0
2023,8,29,21,21.34,0.1,15.01,100.16,0.7,125.46,1.44,132.15,94.12,20.86,20.38,0,0,0,0,0,0
2023,8,29,22,20.98,0.06,15.01,100.12,0.57,133.9,1.27,140.51,96.19,20.68,20.37,0,0,0,0,0,0
2023,8,29,23,20.75,0.04,14.95,100.08,0.48,145.54,1.14,151.67,97.38,20.55,20.35,0,0,0,0,0,0
2023,8,30,0,20.73,0.04,14.95,100.02,0.47,164.58,1.11,169.01,97.56,20.55,20.36,0,0,0,0,0,0
2023,8,30,1,20.73,0.08,15.01,99.98,0.49,182.73,1.14,184.73,97.56,20.55,20.36,0,0,0,0,0,0
2023,8,30,2,20.55,0.24,14.89,99.93,0.57,192.7,1.26,192.57,98,20.4,20.25,0,0,0,0,0,0
2023,8,30,3,20.33,0.32,14.83,99.9,0.62,198.43,1.42,197.34,98.88,20.26,20.18,0,0,0,0,0,0
2023,8,30,4,20.25,0.22,14.83,99.87,0.59,201.8,1.43,199.53,99.44,20.23,20.19,0,0,0,0,0,0
2023,8,30,5,20.39,0.15,14.89,99.84,0.63,204.97,1.5,202.96,99.06,20.33,20.26,0,0.04,0.04,0.14,0.04,0.17
2023,8,30,6,21.5,0.12,15.5,99.81,1,211.2,1.98,209.49,96.12,21.18,20.87,0.08,0.11,0.47,0.11,0.09,1.04
2023,8,30,7,22.41,0.27,15.99,99.77,1.17,219.56,2.24,217.19,93.56,21.88,21.34,0.67,0.41,1.13,0.17,0.34,1.94
2023,8,30,8,23.69,0.39,16.48,99.74,1.48,232.52,2.89,231.7,89.19,22.76,21.84,1.5,0.59,1.78,0.24,0.46,2.74
2023,8,30,9,25.01,0.35,16.54,99.7,1.68,248.2,3.39,249.23,82.75,23.46,21.9,2.83,0.83,2.34,0.33,0.6,3.39
2023,8,30,10,25.44,0.43,16.11,99.66,1.74,261.47,3.52,264.01,78.5,23.44,21.44,5.1,1.39,2.73,0.57,0.94,3.84
2023,8,30,11,26.31,0.49,15.56,99.62,1.69,272.12,3.45,275.72,72.06,23.59,20.88,6.02,1.77,2.96,0.81,1.09,4.07
2023,8,30,12,27.41,0.3,14.53,99.61,1.67,279.15,3.48,282.98,63.12,23.58,19.76,8.35,2.67,2.96,2.21,0.81,4.04
2023,8,30,13,27.9,0.23,13.49,99.61,1.69,285.84,3.59,288.24,56.88,23.22,18.52,7.33,2.51,2.75,2.23,0.76,3.78
2023,8,30,14,27.99,0.11,12.51,99.6,1.72,293.78,3.75,294.64,52.56,22.69,17.39,4.9,2,2.36,1.79,0.77,3.29
2023,8,30,15,27.7,0.03,11.84,99.6,1.73,301.54,3.78,300.8,50.75,22.14,16.58,2.5,1.34,1.8,1.03,0.78,2.61
2023,8,30,16,26.89,0.01,11.72,99.62,1.64,306.49,3.59,305.35,52.69,21.65,16.42,0.92,0.82,1.13,0.88,0.49,1.78
2023,8,30,17,25.4,0,12.02,99.66,1.42,309.64,3.16,308.37,58.81,21.09,16.78,0.12,0.29,0.45,0.32,0.23,0.86
2023,8,30,18,23.07,0,11.96,99.73,1.22,313.96,2.96,313.08,67.31,19.89,16.72,0,0.03,0.02,0.02,0.03,0.08
2023,8,30,19,21.9,0,11.66,99.84,1.38,319.12,3.22,318.74,70.75,19.13,16.37,0,0,0,0,0,0
2023,8,30,20,20.77,0,11.47,99.93,1.57,323.3,3.31,322.18,74.5,18.43,16.08,0,0,0,0,0,0
2023,8,30,21,19.85,0,11.05,99.98,1.66,328.25,3.41,326.13,76.12,17.69,15.55,0,0,0,0,0,0
2023,8,30,22,19.07,0,10.8,100.02,1.71,331.56,3.43,328.23,77.94,17.12,15.17,0,0,0,0,0,0
2023,8,30,23,18.48,0,10.74,100.06,1.69,330.95,3.39,327.81,80.81,16.81,15.15,0,0,0,0,0,0
2023,8,31,0,18.01,0,10.8,100.09,1.73,333.78,3.44,330.93,83.62,16.62,15.23,0,0,0,0,0,0
2023,8,31,1,17.67,0,10.8,100.11,1.77,339.33,3.52,336.57,85.19,16.43,15.19,0,0,0,0,0,0
2023,8,31,2,17.35,0,10.68,100.15,1.85,345.79,3.64,343.28,86.06,16.19,15.03,0,0,0,0,0,0
2023,8,31,3,16.87,0,10.44,100.18,1.85,352.01,3.61,349.27,86.88,15.79,14.7,0,0,0,0,0,0
2023,8,31,4,16.1,0,10.19,100.23,1.65,354.02,3.28,350.96,89.44,15.23,14.37,0,0,0,0,0,0
2023,8,31,5,15.41,0,10.01,100.33,1.51,352.87,3.06,349.55,91.81,14.76,14.12,0.02,0.05,0.05,0.13,0.05,0.16
2023,8,31,6,16.4,0,9.77,100.37,2.05,359.35,3.92,355.88,83.81,15.03,13.66,0.2,0.33,0.57,0.33,0.26,1.03
2023,8,31,7,17.77,0,8.61,100.42,2.46,9.31,4.87,7,68,14.78,11.8,1.08,0.83,1.3,0.8,0.51,1.93
2023,8,31,8,19.18,0,7.75,100.49,2.43,13.59,4.82,11.11,56.06,14.7,10.22,2.65,1.34,2.02,1.18,0.67,2.73
2023,8,31,9,20.89,0,7.39,100.54,2.4,15.12,4.77,12.76,48.06,15.19,9.51,4.77,1.83,2.59,1.37,0.87,3.38
2023,8,31,10,22.39,0,7.32,100.54,2.36,16.94,4.71,14.31,43.69,15.92,9.44,6.85,2.3,2.98,1.58,1.04,3.83
2023,8,31,11,23.54,0,7.45,100.54,2.25,18.43,4.5,15.51,41.31,16.6,9.66,7.98,2.63,3.18,2.1,0.87,4.05
2023,8,31,12,24.41,0,7.57,100.56,2.04,19.27,4.09,15.73,39.88,17.15,9.9,8.45,2.87,3.15,2.5,0.78,4.03
2023,8,31,13,24.9,0,7.69,100.55,1.87,18.74,3.81,14.75,39.38,17.54,10.17,7.4,2.73,2.91,2.8,0.54,3.76
2023,8,31,14,25,0,7.87,100.56,1.77,16.68,3.65,12.49,40,17.74,10.48,5.15,2.4,2.48,2.98,0.38,3.27
2023,8,31,15,24.69,0,8.06,100.59,1.74,14.85,3.63,10.8,41.5,17.73,10.76,2.55,1.82,1.79,2.64,0.39,2.59
2023,8,31,16,23.9,0,8.12,100.65,1.76,13.11,3.67,10.06,44.06,17.43,10.96,0.98,1.18,1.16,2.53,0.26,1.76
2023,8,31,17,22.38,0,8.42,100.73,1.57,11.48,3.28,9.33,50.25,16.96,11.55,0.12,0.44,0.42,1.38,0.19,0.84
2023,8,31,18,19.35,0,8.79,100.81,1.25,9.7,2.7,8.83,63.06,15.76,12.18,0,0.03,0.02,0.41,0.03,0.07
2023,8,31,19,17.98,0,8.97,100.9,1.3,8.95,2.81,9.44,70.06,15.22,12.46,0,0,0,0,0,0
2023,8,31,20,17.19,0,9.16,100.97,1.34,8.75,2.82,9.25,75.12,14.98,12.76,0,0,0,0,0,0
2023,8,31,21,16.44,0,9.28,101.01,1.34,8.75,2.8,8.36,79.88,14.7,12.97,0,0,0,0,0,0
2023,8,31,22,15.92,0,9.28,101.08,1.33,9.13,2.85,8.2,83,14.5,13.08,0,0,0,0,0,0
2023,8,31,23,15.41,0,9.28,101.16,1.33,11.84,2.9,10.25,85.56,14.23,13.04,0,0,0,0,0,0
2023,9,1,0,14.85,0,9.16,101.24,1.36,13.32,2.92,11.43,87.69,13.85,12.85,0,0,0,0,0,0
2023,9,1,1,14.29,0,8.97,101.3,1.38,14.12,2.89,11.52,89.12,13.41,12.54,0,0,0,0,0,0
2023,9,1,2,13.71,0,8.79,101.35,1.31,14.12,2.79,11.15,90.75,12.98,12.25,0,0,0,0,0,0
2023,9,1,3,13.15,0,8.67,101.4,1.25,13.78,2.7,10.66,92.56,12.58,12.01,0,0,0,0,0,0
2023,9,1,4,12.65,0,8.48,101.45,1.18,12.28,2.6,8.98,94.25,12.21,11.77,0,0,0,0,0,0
2023,9,1,5,12.38,0,8.42,101.5,1.14,10.23,2.53,6.55,94.75,11.98,11.57,0,0.06,0.05,0.5,0.05,0.16
2023,9,1,6,14.23,0,8.3,101.55,1.5,10.49,2.83,6.18,82.81,12.8,11.37,0.2,0.59,0.57,1.79,0.21,1.01
2023,9,1,7,17.31,0,7.45,101.58,1.76,33.76,3.23,32.15,61.38,13.57,9.83,1.2,1.33,1.31,2.7,0.25,1.92
2023,9,1,8,19.61,0,6.9,101.6,1.78,44.64,3.34,44.24,49.06,14.12,8.65,3.05,2.02,2,3.08,0.27,2.72
2023,9,1,9,21.13,0,6.77,101.62,1.64,45.19,3.04,43.65,43.75,14.74,8.36,5.38,2.57,2.56,3.28,0.27,3.37
2023,9,1,10,22.41,0,6.77,101.62,1.49,46.92,2.73,44.07,40.69,15.42,8.43,7.52,2.94,2.95,3.38,0.26,3.82
2023,9,1,11,23.49,0,6.9,101.61,1.35,51.6,2.43,47.34,38.69,16.08,8.65,8.77,3.14,3.16,3.42,0.26,4.04
2023,9,1,12,24.4,0,7.02,101.59,1.17,60.87,2.08,55.11,37.31,16.65,8.91,8.58,3.1,3.12,3.38,0.29,4.01
2023,9,1,13,24.98,0,7.14,101.55,0.98,75.74,1.68,68.79,36.75,17.09,9.2,7.15,2.87,2.88,3.33,0.27,3.74
2023,9,1,14,25.19,0,7.26,101.52,0.86,95.71,1.39,89.36,36.75,17.3,9.4,4.9,2.46,2.45,3.25,0.26,3.25
2023,9,1,15,25.06,0,7.39,101.48,0.84,118.23,1.3,115.95,37.75,17.37,9.69,2.62,1.88,1.86,3.07,0.24,2.57
2023,9,1,16,24.65,0,7.75,101.45,0.85,136.49,1.32,136.68,40.44,17.48,10.3,0.92,1.18,1.16,2.66,0.22,1.74
2023,9,1,17,22.91,0,8.48,101.44,0.83,153.19,1.36,154.03,49.31,17.23,11.55,0.1,0.43,0.42,1.56,0.17,0.82
2023,9,1,18,19.44,0,8.48,101.44,1.07,169.1,1.98,169.09,61,15.59,11.74,0,0.03,0.02,0.39,0.02,0.06
2023,9,1,19,17.65,0,8.54,101.48,1.17,178.47,2.3,179.22,68.81,14.76,11.87,0,0,0,0,0,0
2023,9,1,20,16.48,0,8.79,101.51,1.13,187.17,2.36,188.56,76.31,14.4,12.33,0,0,0,0,0,0
2023,9,1,21,15.68,0,9.03,101.52,1.03,197.2,2.34,198.86,82.38,14.2,12.73,0,0,0,0,0,0
2023,9,1,22,15.22,0,9.16,101.51,0.96,205.94,2.24,207.64,86.19,14.08,12.94,0,0,0,0,0,0
2023,9,1,23,14.8,0,9.22,101.52,0.96,213.04,2.26,214.73,89.06,13.92,13.04,0,0,0,0,0,0
2023,9,2,0,14.44,0,9.28,101.51,0.95,218.66,2.24,220.47,91.56,13.78,13.12,0,0,0,0,0,0
2023,9,2,1,14.05,0,9.34,101.48,0.92,226.38,2.19,228.62,94.19,13.61,13.16,0,0,0,0,0,0
2023,9,2,2,13.68,0,9.34,101.46,0.91,237.68,2.14,239.5,96.75,13.43,13.19,0,0,0,0,0,0
2023,9,2,3,13.3,0,9.34,101.47,0.9,249.03,2.1,250.69,99.31,13.25,13.2,0,0,0,0,0,0
2023,9,2,4,13,0,9.34,101.48,0.86,257.87,1.95,258.69,100,13.09,13.19,0,0,0,0,0,0
2023,9,2,5,12.91,0,9.34,101.48,0.8,261.55,1.81,262.08,100,13.04,13.16,0,0.06,0.05,0.42,0.04,0.15
2023,9,2,6,15.55,0,9.52,101.5,0.9,259.96,1.84,260.46,87.38,14.51,13.48,0.17,0.54,0.52,1.53,0.22,1
2023,9,2,7,18.57,0,9.46,101.48,1.07,248.66,1.97,247.19,71.69,15.98,13.38,1.1,1.27,1.25,2.51,0.28,1.9
2023,9,2,8,21.49,0,9.4,101.45,1.15,242.39,2.24,242.09,59.31,17.37,13.26,2.83,1.95,1.93,2.92,0.31,2.71
2023,9,2,9,23.42,0,9.58,101.38,1.12,230.96,2.17,232.47,53.94,18.51,13.59,4.92,2.48,2.47,3.08,0.33,3.36
2023,9,2,10,24.71,0,9.95,101.29,1.22,221.63,2.35,224.87,51.62,19.41,14.12,7.05,2.83,2.9,2.97,0.49,3.81
2023,9,2,11,25.63,0,10.25,101.2,1.33,217.34,2.56,221.28,50.5,20.13,14.62,7.85,2.94,3.06,2.7,0.68,4.02
2023,9,2,12,26.29,0,10.5,101.12,1.44,210.32,2.8,214.31,49.69,20.63,14.98,7.65,2.87,3.04,2.44,0.84,4
2023,9,2,13,26.69,0,10.74,101.03,1.64,201.29,3.17,205.37,49.38,20.97,15.24,6.52,2.66,2.8,2.61,0.63,3.73
2023,9,2,14,26.73,0,10.93,100.97,1.82,199.06,3.51,203.65,50.12,21.12,15.51,4,2.25,2.24,2.67,0.46,3.23
2023,9,2,15,26.38,0,11.17,100.92,1.9,198.43,3.66,203.01,52.25,21.11,15.83,2.35,1.78,1.77,2.72,0.34,2.55
2023,9,2,16,25.37,0,11.41,100.88,2.04,194.41,3.78,198.29,56.88,20.8,16.23,0.77,1.04,1.09,1.73,0.42,1.71
2023,9,2,17,23.55,0,11.96,100.88,2.03,190.62,3.65,193.38,66.25,20.23,16.9,0.08,0.34,0.4,0.94,0.18,0.79
2023,9,2,18,21.55,0,11.96,100.9,1.93,187.21,3.46,189.89,75,19.25,16.96,0,0.03,0.01,0.15,0.02,0.05
2023,9,2,19,20.59,0,12.08,100.9,1.83,188.34,3.43,190.49,80.38,18.86,17.12,0,0,0,0,0,0
2023,9,2,20,20.18,0,12.33,100.88,1.77,193.3,3.35,195.4,83.94,18.8,17.4,0,0,0,0,0,0
2023,9,2,21,19.76,0,12.57,100.87,1.54,207.87,2.89,211.5,87.88,18.74,17.72,0,0,0,0,0,0
2023,9,2,22,19.44,0,12.7,100.84,1.25,224.49,2.34,228.65,90.5,18.66,17.87,0,0,0,0,0,0
2023,9,2,23,19.08,0.03,12.76,100.81,1.06,229.76,2.02,228.13,92.62,18.48,17.88,0,0,0,0,0,0
2023,9,3,0,18.98,0.13,12.63,100.75,1.04,227.44,2.05,227.93,92.5,18.37,17.75,0,0,0,0,0,0
2023,9,3,1,18.64,0.18,12.57,100.73,1.13,242.72,2.3,245.96,94.06,18.15,17.67,0,0,0,0,0,0
